tpep_pickup_datetime,pickup_longitude,pickup_latitude
2016/3/1 18:18,-73.98953247,40.70236206
2016/3/1 18:18,-73.98899841,40.72144318
2016/3/1 18:18,-73.97930145,40.73575592
2016/3/1 18:18,-73.99343109,40.72717667
2016/3/1 18:18,-73.76987457,41.03505325
2016/3/1 18:18,-73.99918365,40.71881485
2016/3/1 18:18,-73.99732208,40.74669647
2016/3/1 18:18,-73.99029541,40.76664734
2016/3/1 18:18,-73.99066162,40.75614929
2016/3/1 18:18,-73.99121094,40.75011063
2016/3/1 18:18,-73.99727631,40.74682617
2016/3/1 18:18,-73.95484161,40.78342819
2016/3/1 18:18,-73.97008514,40.78945541
2016/3/1 18:18,-73.96837616,40.75556183
2016/3/1 18:18,-73.98113251,40.78284073
2016/3/1 18:18,-73.95245361,40.79259872
2016/3/1 18:18,-73.99111938,40.74235153
2016/3/1 18:18,-74.00790405,40.73488998
2016/3/1 18:18,-74.00746155,40.74837112
2016/3/1 18:18,-74.00167847,40.71543884
2016/3/1 18:18,-73.97538757,40.75553131
2016/3/1 18:18,-73.98032379,40.78048325
2016/3/1 18:18,-73.99899292,40.73957062
2016/3/1 18:18,-73.98825073,40.75920105
2016/3/1 18:18,-73.97406006,40.76231003
2016/3/1 18:18,-73.98753357,40.74219131
2016/3/1 18:18,-73.99316406,40.72946167
2016/3/1 18:18,-73.98366547,40.76311493
2016/3/1 18:18,-74.00799561,40.73084641
2016/3/1 18:18,-73.97490692,40.75122452
2016/3/1 18:18,-73.96389008,40.75502014
2016/3/1 18:18,-73.98616791,40.74539948
2016/3/1 18:18,-73.97901917,40.73706436
2016/3/1 18:18,-74.00319672,40.74931717
2016/3/1 18:18,-73.99187469,40.72609329
2016/3/1 18:18,-73.97268677,40.75009155
2016/3/1 18:18,-74.00234985,40.72930145
2016/3/1 18:18,-73.95976257,40.71113586
2016/3/1 18:18,-73.95799255,40.77872849
2016/3/1 18:18,-73.95632935,40.76743317
2016/3/1 18:18,-73.98051453,40.78000259
2016/3/1 18:18,-73.99013519,40.73431015
2016/3/1 18:18,-73.94455719,40.79468918
2016/3/1 18:18,-73.99520111,40.73975754
2016/3/1 18:18,-73.9852066,40.74131012
2016/3/1 18:18,-73.97497559,40.74221802
2016/3/1 18:18,-73.99145508,40.7385788
2016/3/1 18:18,-73.98451996,40.75618744
2016/3/1 18:18,-73.98942566,40.74173737
2016/3/1 18:18,-73.97452545,40.75486374
2016/3/1 18:18,-73.99008179,40.73210144
2016/3/1 18:18,-73.974823,40.76422119
2016/3/1 18:18,-73.95427704,40.76581955
2016/3/1 18:18,-73.97934723,40.78203583
2016/3/1 18:18,-73.98927307,40.75344467
2016/3/1 18:18,-73.98342133,40.74676132
2016/3/1 18:18,-73.98513031,40.74179077
2016/3/1 18:18,-73.97753906,40.78697968
2016/3/1 18:18,-73.9777832,40.77327728
2016/3/1 18:18,-73.96101379,40.81203079
2016/3/1 18:18,-73.98225403,40.76347733
2016/3/1 18:18,-74.01045227,40.71374893
2016/3/1 18:18,-73.98387146,40.74289322
2016/3/1 18:18,-74.00627136,40.71411133
2016/3/1 18:18,-73.98854828,40.73704529
2016/3/1 18:18,-73.97917938,40.76688385
2016/3/1 18:18,-73.96990204,40.76274872
2016/3/1 18:18,-73.99215698,40.68965149
2016/3/1 18:18,-73.96084595,40.76498032
2016/3/1 18:18,-73.95521545,40.74592209
2016/3/1 18:18,-73.94568634,40.77802658
2016/3/1 18:18,-73.98867798,40.74840164
2016/3/1 18:18,-73.97097015,40.75516129
2016/3/1 18:18,-73.99061584,40.73019791
2016/3/1 18:18,-73.98999786,40.7467308
2016/3/1 18:18,-73.9834137,40.75025558
2016/3/1 18:18,-73.9710083,40.79430771
2016/3/1 18:18,-73.9710083,40.79430771
2016/3/1 18:18,-73.97250366,40.76493835
2016/3/1 18:18,-74.00456238,40.73394012
2016/3/1 18:18,-73.99719238,40.72203064
2016/3/1 18:18,-73.97193146,40.75813675
2016/3/1 18:18,-73.98470306,40.74686813
2016/3/1 18:18,-74,40.73286057
2016/3/1 18:18,-73.99703979,40.72426987
2016/3/1 18:18,-73.95870972,40.77218628
2016/3/1 18:18,-73.95419312,40.76412964
2016/3/1 18:18,-73.97171783,40.79449463
2016/3/1 18:18,-73.98162079,40.78007126
2016/3/1 18:18,-73.98993683,40.73867035
2016/3/1 18:18,-73.95548248,40.78776169
2016/3/1 18:18,-73.95423126,40.78118896
2016/3/1 18:18,-73.97234344,40.79647064
2016/3/1 18:18,-73.98114014,40.73807907
2016/3/1 18:18,-73.97434998,40.79109192
2016/3/1 18:18,-73.97345734,40.76338959
2016/3/1 18:18,-73.99564362,40.72431183
2016/3/1 18:18,-73.96092224,40.76091003
2016/3/1 18:18,-73.98576355,40.74000931
2016/3/1 18:18,-73.98695374,40.72975922
2016/3/1 18:18,-73.98828125,40.71834564
2016/3/1 18:18,-73.97489929,40.7545433
2016/3/1 18:18,-73.99363708,40.71860886
2016/3/1 18:18,-74.00247192,40.71443176
2016/3/1 18:18,-73.95217896,40.78393936
2016/3/1 18:18,-73.9757843,40.77630234
2016/3/1 18:18,-73.98912811,40.71895218
2016/3/1 18:18,-73.99252319,40.7515564
2016/3/1 18:18,-73.94826508,40.82945251
2016/3/1 18:18,-74.01016235,40.72143936
2016/3/1 18:18,-73.99002838,40.73345947
2016/3/1 18:18,-73.97712708,40.77766037
2016/3/1 18:18,-74.00566101,40.74050522
2016/3/1 18:18,-73.97577667,40.75970459
2016/3/1 18:18,-73.98323822,40.74676132
2016/3/1 18:18,-73.86334229,40.7698555
2016/3/1 18:18,-73.99427795,40.72252274
2016/3/1 18:18,-74.00765991,40.71493149
2016/3/1 18:18,-73.96533203,40.77478027
2016/3/1 18:18,-73.99770355,40.73600006
2016/3/1 18:18,-73.97967529,40.77600861
2016/3/1 18:18,-73.78330994,40.64849854
2016/3/1 18:18,-74.0059433,40.74451828
2016/3/1 18:18,-73.97995758,40.78363419
2016/3/1 18:18,-74.01525879,40.71467972
2016/3/1 18:18,-73.98220825,40.774189
2016/3/1 18:18,-73.97862244,40.76104355
2016/3/1 18:18,-73.99224091,40.74034882
2016/3/1 18:18,-73.96174622,40.77614594
2016/3/1 18:18,-74.00231171,40.74531174
2016/3/1 18:18,-73.96952057,40.7580986
2016/3/1 18:18,-73.95475769,40.78667068
2016/3/1 18:18,-73.96707916,40.76651764
2016/3/1 18:18,-73.99732971,40.73670578
2016/3/1 18:18,-73.99745178,40.74664688
2016/3/1 18:18,-73.96981812,40.75655365
2016/3/1 18:18,-73.99337769,40.74552155
2016/3/1 18:18,-74.01021576,40.71442795
2016/3/1 18:18,-73.99777985,40.72093964
2016/3/1 18:18,-73.99472809,40.74046326
2016/3/1 18:18,-74.0151825,40.71551132
2016/3/1 18:18,-73.95573425,40.7723999
2016/3/1 18:18,-73.97611237,40.75236893
2016/3/1 18:18,-73.96263123,40.77544785
2016/3/1 18:18,-73.97447205,40.79341125
2016/3/1 18:18,-73.96676636,40.7924118
2016/3/1 18:18,-74.00849152,40.70755005
2016/3/1 18:18,-73.97385406,40.75613785
2016/3/1 18:18,-73.98046875,40.76459122
2016/3/1 18:18,-73.96177673,40.75962067
2016/3/1 18:18,-73.9990921,40.71741104
2016/3/1 18:18,-73.98803711,40.74895859
2016/3/1 18:18,-73.99034882,40.74020386
2016/3/1 18:18,-73.98944855,40.72998047
2016/3/1 18:18,-73.96987152,40.79698944
2016/3/1 18:18,-73.97723389,40.76328659
2016/3/1 18:18,-73.99761963,40.75617981
2016/3/1 18:18,-74.01329803,40.71395874
2016/3/1 18:18,-73.96720123,40.79330063
2016/3/1 18:18,-73.97984314,40.75475693
2016/3/1 18:18,-73.98565674,40.74131393
2016/3/1 18:18,-73.97103882,40.75762177
2016/3/1 18:18,-74.00521088,40.75133133
2016/3/1 18:18,-73.9852066,40.74747849
2016/3/1 18:18,-73.98422241,40.76805115
2016/3/1 18:18,-73.97018433,40.7558136
2016/3/1 18:18,-73.97644043,40.78083038
2016/3/1 18:18,-73.98169708,40.76978683
2016/3/1 18:18,-73.98197937,40.76797867
2016/3/1 18:18,-74.0068512,40.70510101
2016/3/1 18:18,-73.96979523,40.7947998
2016/3/1 18:18,-74.00656891,40.73974228
2016/3/1 18:18,-73.98496246,40.74168015
2016/3/1 18:18,-73.97284698,40.76367188
2016/3/1 18:18,-73.99505615,40.73986816
2016/3/1 18:18,-73.97498322,40.76568985
2016/3/1 18:18,-73.97782135,40.74214172
2016/3/1 18:18,-73.98565674,40.72309875
2016/3/1 18:18,-73.97111511,40.78302765
2016/3/1 18:18,-73.97566986,40.75870132
2016/3/1 18:18,-73.97583771,40.75118256
2016/3/1 18:18,-73.95214844,40.76881027
2016/3/1 18:18,-73.97358704,40.75160599
2016/3/1 18:18,-73.98081207,40.78207779
2016/3/1 18:18,-73.96331787,40.77775955
2016/3/1 18:18,-73.98195648,40.77450562
2016/3/1 18:18,-73.97524261,40.76535034
2016/3/1 18:18,-73.98216248,40.75577927
2016/3/1 18:18,-74.00759888,40.70530319
2016/3/1 18:18,-73.98203278,40.76298141
2016/3/1 18:18,-73.96642303,40.80482101
2016/3/1 18:18,-74.01495361,40.71134949
2016/3/1 18:18,-73.98008728,40.77563095
2016/3/1 18:18,-74.00042725,40.74263382
2016/3/1 18:18,-73.98316193,40.74988556
2016/3/1 18:18,-74.00684357,40.72925949
2016/3/1 18:18,-73.95643616,40.77221298
2016/3/1 18:18,-73.9959259,40.716259
2016/3/1 18:18,-73.98901367,40.73061752
2016/3/1 18:18,-73.96099091,40.76885223
2016/3/1 18:18,-73.98072052,40.75013351
2016/3/1 18:18,-73.97412872,40.76047134
2016/3/1 18:18,-73.96620941,40.76462173
2016/3/1 18:18,-73.9907608,40.72843933
2016/3/1 18:18,-73.96772003,40.79266739
2016/3/1 18:18,-73.98869324,40.74906158
2016/3/1 18:18,-73.97447968,40.78335571
2016/3/1 18:18,-73.98062897,40.78316116
2016/3/1 18:18,-73.99559784,40.73892975
2016/3/1 18:18,-73.96983337,40.75672913
2016/3/1 18:18,-74.00743103,40.70415115
2016/3/1 18:18,-73.99849701,40.75035858
2016/3/1 18:18,-74.01587677,40.71195984
2016/3/1 18:18,-73.95355988,40.76690674
2016/3/1 18:18,-73.96430969,40.77314758
2016/3/1 18:18,-73.98788452,40.76993179
2016/3/1 18:18,-73.78126526,40.64493179
2016/3/1 18:18,-73.9673996,40.7609787
2016/3/1 18:18,-73.98899078,40.7435379
2016/3/1 18:18,-73.96018219,40.77609253
2016/3/1 18:18,-73.99124146,40.76015091
2016/3/1 18:18,-73.97003937,40.76287079
2016/3/1 18:18,-73.99127197,40.74979782
2016/3/1 18:18,-73.98014069,40.78349686
2016/3/1 18:18,-73.95463562,40.76778412
2016/3/1 18:18,-73.94764709,40.77518845
2016/3/1 18:18,-73.98213959,40.77307129
2016/3/1 18:18,-73.97950745,40.75201035
2016/3/1 18:18,-73.95420837,40.7805481
2016/3/1 18:18,-73.9923172,40.74365997
2016/3/1 18:18,-73.96511078,40.75950623
2016/3/1 18:18,-73.95768738,40.76942062
2016/3/1 18:18,-74.00241089,40.73968124
2016/3/1 18:18,-73.97293091,40.79282761
2016/3/1 18:18,-73.99503326,40.76010132
2016/3/1 18:18,-73.98235321,40.77336884
2016/3/1 18:18,-73.98046875,40.75522232
2016/3/1 18:18,-73.98828125,40.75576782
2016/3/1 18:18,-74.01113892,40.70304108
2016/3/1 18:18,-73.98409271,40.75738907
2016/3/1 18:18,-73.99655151,40.75304794
2016/3/1 18:18,-73.98312378,40.76605225
2016/3/1 18:18,-73.97732544,40.76166916
2016/3/1 18:18,-73.98265839,40.76316071
2016/3/1 18:18,-73.97193909,40.74961853
2016/3/1 18:18,-73.95337677,40.77946854
2016/3/1 18:18,-73.98394012,40.75971985
2016/3/1 18:18,-73.96433258,40.76762009
2016/3/1 18:18,-73.78330994,40.6485939
2016/3/1 18:18,-73.96053314,40.76976395
2016/3/1 18:18,-74.01333618,40.71376038
2016/3/1 18:18,-73.7845459,40.64867401
2016/3/1 18:18,-73.97721863,40.78458023
2016/3/1 18:18,-73.98561859,40.76192856
2016/3/1 18:18,-73.77677917,40.64521027
2016/3/1 18:18,-73.9789505,40.74599075
2016/3/1 18:18,-73.78218079,40.64458084
2016/3/1 18:18,-73.95462036,40.76563263
2016/3/1 18:18,-73.98345184,40.74379349
2016/3/1 18:18,-73.97912598,40.72575378
2016/3/1 18:18,-73.9655838,40.77457809
2016/3/1 18:18,-74.00530243,40.72114944
2016/3/1 18:18,-73.99111938,40.74969101
2016/3/1 18:18,-73.97701263,40.74906921
2016/3/1 18:18,-73.98052216,40.72602081
2016/3/1 18:18,-73.9733429,40.76368332
2016/3/1 18:18,-74.0102005,40.71859741
2016/3/1 18:18,-73.97891998,40.74453354
2016/3/1 18:18,-73.98908234,40.74184036
2016/3/1 18:18,-73.9907608,40.74936676
2016/3/1 18:18,-74.00679016,40.7307663
2016/3/1 18:18,-74.00717926,40.74377823
2016/3/1 18:18,-73.99200439,40.72609711
2016/3/1 18:18,-73.96322632,40.7558403
2016/3/1 18:18,-73.98267365,40.73109818
2016/3/1 18:18,-73.97083282,40.76422882
2016/3/1 18:18,-73.87452698,40.77406693
2016/3/1 18:18,-73.994133,40.75120544
2016/3/1 18:18,-73.98173523,40.75899887
2016/3/1 18:18,-73.98802948,40.75395966
2016/3/1 18:18,-73.99487305,40.74001694
2016/3/1 18:18,-73.78185272,40.64470673
2016/3/1 18:18,-73.97231293,40.75550842
2016/3/1 18:18,-74.00748444,40.72648621
2016/3/1 18:18,-73.95879364,40.77790833
2016/3/1 18:18,-73.9882431,40.75390625
2016/3/1 18:18,-73.99410248,40.75124741
2016/3/1 18:18,-73.97837067,40.76654816
2016/3/1 18:18,-73.96834564,40.75571823
2016/3/1 18:18,-73.96520996,40.79199982
2016/3/1 18:18,-73.98631287,40.75535965
2016/3/1 18:18,-73.9960022,40.74420166
2016/3/1 18:18,-73.98558807,40.73173141
2016/3/1 18:18,-73.77677155,40.6451416
2016/3/1 18:18,-73.96487427,40.77248383
2016/3/1 18:18,-73.96640778,40.78921127
2016/3/1 18:18,-73.94586182,40.77790833
2016/3/1 18:18,-73.99087524,40.75517654
2016/3/1 18:18,-73.9850235,40.75898743
2016/3/1 18:18,-73.96798706,40.76254272
2016/3/1 18:18,-73.95954132,40.76298141
2016/3/1 18:18,-74.00879669,40.74614334
2016/3/1 18:18,-73.97409058,40.75624847
2016/3/1 18:18,-73.98530579,40.73848343
2016/3/1 18:18,-74.00422668,40.74754333
2016/3/1 18:18,-73.96765137,40.76279068
2016/3/1 18:18,-73.94780731,40.77895737
2016/3/1 18:18,-73.97073364,40.76737976
2016/3/1 18:18,-73.99222565,40.7153244
2016/3/1 18:18,-73.97820282,40.75281525
2016/3/1 18:18,-73.99256897,40.72761154
2016/3/1 18:18,-74.00424957,40.72401047
2016/3/1 18:18,-73.96721649,40.75682068
2016/3/1 18:18,-73.98783112,40.73770523
2016/3/1 18:18,-73.98320007,40.74179077
2016/3/1 18:18,-73.9732666,40.79514313
2016/3/1 18:18,-73.99157715,40.74450302
2016/3/1 18:18,-73.97103119,40.75102997
2016/3/1 18:18,-73.97576904,40.75564575
2016/3/1 18:18,-73.97309113,40.75526047
2016/3/1 18:18,-74.00186157,40.72468185
2016/3/1 18:18,-73.98303986,40.73887634
2016/3/1 18:18,-74.01589966,40.71107864
2016/3/1 18:18,-73.99514008,40.72977448
2016/3/1 18:18,-73.96778107,40.76025772
2016/3/1 18:18,-73.98428345,40.74563217
2016/3/1 18:18,-73.97927856,40.76440048
2016/3/1 18:18,-73.99687195,40.7474556
2016/3/1 18:18,-74.00853729,40.71379471
2016/3/1 18:18,-73.98519135,40.74148941
2016/3/1 18:18,-73.98046112,40.76147461
2016/3/1 18:18,-73.97402954,40.75633621
2016/3/1 18:18,-73.99226379,40.76395035
2016/3/1 18:18,-73.98329926,40.76715851
2016/3/1 18:18,-73.97841644,40.75431061
2016/3/1 18:18,-73.95387268,40.77494812
2016/3/1 18:18,-73.9838562,40.74983597
2016/3/1 18:18,-73.97557068,40.7437706
2016/3/1 18:18,-73.94373322,40.77788925
2016/3/1 18:18,-73.97387695,40.76432037
2016/3/1 18:18,-73.98718262,40.74882889
2016/3/1 18:18,-73.98946381,40.77236938
2016/3/1 18:18,-73.97257996,40.75054169
2016/3/1 18:18,-73.99894714,40.73422623
2016/3/1 18:18,-73.9799118,40.76147842
2016/3/1 18:18,-73.96572876,40.79349899
2016/3/1 18:18,-74.01566315,40.71439743
2016/3/1 18:18,-73.97446442,40.76185608
2016/3/1 18:18,-73.99211884,40.73937988
2016/3/1 18:18,-74.00140381,40.72484207
2016/3/1 18:18,-73.94965363,40.77705002
2016/3/1 18:18,-73.96011353,40.76210022
2016/3/1 18:18,-73.95976257,40.77375031
2016/3/1 18:18,-73.98806,40.76887131
2016/3/1 18:18,-74.00395966,40.72571182
2016/3/1 18:18,-73.98703003,40.76597977
2016/3/1 18:18,-74.00141144,40.74131775
2016/3/1 18:18,-73.98976135,40.75654602
2016/3/1 18:18,-73.96730042,40.76527786
2016/3/1 18:18,-73.86361694,40.76983261
2016/3/1 18:18,-74.0029068,40.73908615
2016/3/1 18:18,-73.99598694,40.74440002
2016/3/1 18:18,-73.94815826,40.78271103
2016/3/1 18:18,-73.86338043,40.76990128
2016/3/1 18:18,-73.9551239,40.78278732
2016/3/1 18:18,-73.97119904,40.75524521
2016/3/1 18:18,-73.94831848,40.80916977
2016/3/1 18:18,-73.98551178,40.74692154
2016/3/1 18:18,-73.97450256,40.75893021
2016/3/1 18:18,-73.98448944,40.73703766
2016/3/1 18:18,-74.0043335,40.7075386
2016/3/1 18:18,-73.97052765,40.78879547
2016/3/1 18:18,-73.87471008,40.77394104
2016/3/1 18:19,-73.95469666,40.78362656
2016/3/1 18:19,-74.00556183,40.74039841
2016/3/1 18:19,-74.00052643,40.72974014
2016/3/1 18:19,-73.94853973,40.77383804
2016/3/1 18:19,-74.00159454,40.71494675
2016/3/1 18:19,-73.98899078,40.74130249
2016/3/1 18:19,-73.98002625,40.73880386
2016/3/1 18:19,-73.97408295,40.76207352
2016/3/1 18:19,-73.99323273,40.72768021
2016/3/1 18:19,-74.00784302,40.71577454
2016/3/1 18:19,-73.98188019,40.74058151
2016/3/1 18:19,-74.00577545,40.74053574
2016/3/1 18:19,-73.98991394,40.73352051
2016/3/1 18:19,-73.97598267,40.74426651
2016/3/1 18:19,-73.9716568,40.78868103
2016/3/1 18:19,-73.9747467,40.75598907
2016/3/1 18:19,-74.01590729,40.7115593
2016/3/1 18:19,-74.00031281,40.74272919
2016/3/1 18:19,-73.98262787,40.74233627
2016/3/1 18:19,-73.78198242,40.64471817
2016/3/1 18:19,-73.97226715,40.75794601
2016/3/1 18:19,-73.97855377,40.75042343
2016/3/1 18:19,-73.87461853,40.77399445
2016/3/1 18:19,-74.00276947,40.76055908
2016/3/1 18:19,-73.98324585,40.76638794
2016/3/1 18:19,-74.00569916,40.7454071
2016/3/1 18:19,-73.98661804,40.75121689
2016/3/1 18:19,-73.97275543,40.79344177
2016/3/1 18:19,-73.98770142,40.75427246
2016/3/1 18:19,-73.96709442,40.79349518
2016/3/1 18:19,-73.98545837,40.77813339
2016/3/1 18:19,-73.95780945,40.78195953
2016/3/1 18:19,-73.96533966,40.76352692
2016/3/1 18:19,-73.9695282,40.75362396
2016/3/1 18:19,-73.99318695,40.74227524
2016/3/1 18:19,-73.97801971,40.74849319
2016/3/1 18:19,-74.01063538,40.70612335
2016/3/1 18:19,-73.86352539,40.76984024
2016/3/1 18:19,-73.99806213,40.73562622
2016/3/1 18:19,-73.98522949,40.73598099
2016/3/1 18:19,-73.96204376,40.77293015
2016/3/1 18:19,-73.95401001,40.77869797
2016/3/1 18:19,-73.99823761,40.7399559
2016/3/1 18:19,-73.98034668,40.68570328
2016/3/1 18:19,-73.97784424,40.74572754
2016/3/1 18:19,-73.98332977,40.76633835
2016/3/1 18:19,-73.98222351,40.77414703
2016/3/1 18:19,-73.95987701,40.77973175
2016/3/1 18:19,-73.97501373,40.7586174
2016/3/1 18:19,-73.95137787,40.76993561
2016/3/1 18:19,-74.00419617,40.7130394
2016/3/1 18:19,-73.95623779,40.7788353
2016/3/1 18:19,-73.96727753,40.76026154
2016/3/1 18:19,-73.97148895,40.75205994
2016/3/1 18:19,-73.95498657,40.81180573
2016/3/1 18:19,-73.98252106,40.76501846
2016/3/1 18:19,-73.99836731,40.73509979
2016/3/1 18:19,-73.98519897,40.76863098
2016/3/1 18:19,-73.99090576,40.73994827
2016/3/1 18:19,-74.00687408,40.71631241
2016/3/1 18:19,-73.97727966,40.75503159
2016/3/1 18:19,-73.9980545,40.72365952
2016/3/1 18:19,-73.97483063,40.75600052
2016/3/1 18:19,-73.98846436,40.73129654
2016/3/1 18:19,-73.97650146,40.78053284
2016/3/1 18:19,-73.95605469,40.76319504
2016/3/1 18:19,-73.97252655,40.6770668
2016/3/1 18:19,-73.98254395,40.74810028
2016/3/1 18:19,-73.97200012,40.79563904
2016/3/1 18:19,-73.99119568,40.74552155
2016/3/1 18:19,-74.00789642,40.73113632
2016/3/1 18:19,-73.9799118,40.7863884
2016/3/1 18:19,-73.98401642,40.75823593
2016/3/1 18:19,-73.9845047,40.74237061
2016/3/1 18:19,-73.97446442,40.76257706
2016/3/1 18:19,-74.00908661,40.71290207
2016/3/1 18:19,-73.98931885,40.74019623
2016/3/1 18:19,-73.98053741,40.7658577
2016/3/1 18:19,-73.99381256,40.73965836
2016/3/1 18:19,-73.97316742,40.74848557
2016/3/1 18:19,-73.97315979,40.7521019
2016/3/1 18:19,-73.96290588,40.76255798
2016/3/1 18:19,-73.99256134,40.7431488
2016/3/1 18:19,-73.96524048,40.75933075
2016/3/1 18:19,-73.98041534,40.78156662
2016/3/1 18:19,-73.96920776,40.7571907
2016/3/1 18:19,-73.95828247,40.77867126
2016/3/1 18:19,-73.97598267,40.7543602
2016/3/1 18:19,-73.79019928,40.64680099
2016/3/1 18:19,-73.98683929,40.74617004
2016/3/1 18:19,-73.95755768,40.78535843
2016/3/1 18:19,-73.98722076,40.75065994
2016/3/1 18:19,-73.99112701,40.74489594
2016/3/1 18:19,-74.00557709,40.75104523
2016/3/1 18:19,-73.99977875,40.74357986
2016/3/1 18:19,-73.95799255,40.77613831
2016/3/1 18:19,-73.98358154,40.7707901
2016/3/1 18:19,-74.00658417,40.70559311
2016/3/1 18:19,-73.99149323,40.77030563
2016/3/1 18:19,-73.9617691,40.76858902
2016/3/1 18:19,-73.8031311,40.64838791
2016/3/1 18:19,-73.96683502,40.76089859
2016/3/1 18:19,-73.96731567,40.78813553
2016/3/1 18:19,-73.98571014,40.76301956
2016/3/1 18:19,-73.95261383,40.76810074
2016/3/1 18:19,-73.99608612,40.72566605
2016/3/1 18:19,-73.98849487,40.77776718
2016/3/1 18:19,-73.96884155,40.76991653
2016/3/1 18:19,-73.9509201,40.78531265
2016/3/1 18:19,-73.9928894,40.75183868
2016/3/1 18:19,-73.98477173,40.74279404
2016/3/1 18:19,-73.94134521,40.7987442
2016/3/1 18:19,-73.98448181,40.74546051
2016/3/1 18:19,-73.97729492,40.78452301
2016/3/1 18:19,-73.95726013,40.78043365
2016/3/1 18:19,-73.9935379,40.74424362
2016/3/1 18:19,-73.98355865,40.76512527
2016/3/1 18:19,-73.98136139,40.75778961
2016/3/1 18:19,-73.92389679,40.7434845
2016/3/1 18:19,-73.99088287,40.75016022
2016/3/1 18:19,-73.98496246,40.7461586
2016/3/1 18:19,-73.99826813,40.73572922
2016/3/1 18:19,-73.96996307,40.7604866
2016/3/1 18:19,-73.99411011,40.74119568
2016/3/1 18:19,-73.99337769,40.7350769
2016/3/1 18:19,-73.96517944,40.77472687
2016/3/1 18:19,-73.98935699,40.75776672
2016/3/1 18:19,-73.99689484,40.73721695
2016/3/1 18:19,-73.97756195,40.75744247
2016/3/1 18:19,-73.99307251,40.75201797
2016/3/1 18:19,-73.98007965,40.74884415
2016/3/1 18:19,-74.00938416,40.71528625
2016/3/1 18:19,-74.01548767,40.71187592
2016/3/1 18:19,-73.99556732,40.72006226
2016/3/1 18:19,-73.98654175,40.74317169
2016/3/1 18:19,-73.99227905,40.7580986
2016/3/1 18:19,-74.00074005,40.71868896
2016/3/1 18:19,-73.77675629,40.64536285
2016/3/1 18:19,-73.96741486,40.78744125
2016/3/1 18:19,-73.93827057,40.80472565
2016/3/1 18:19,-73.98188019,40.75599289
2016/3/1 18:19,-73.95534515,40.77696609
2016/3/1 18:19,-73.99023438,40.74022675
2016/3/1 18:19,-73.97685242,40.75832367
2016/3/1 18:19,-73.97783661,40.75741959
2016/3/1 18:19,-73.97933197,40.76071167
2016/3/1 18:19,-74.01180267,40.71382141
2016/3/1 18:19,-73.99721527,40.6843071
2016/3/1 18:19,-73.98339081,40.73176193
2016/3/1 18:19,-73.99120331,40.73918152
2016/3/1 18:19,-73.96268463,40.77542877
2016/3/1 18:19,-73.98191071,40.75595093
2016/3/1 18:19,-73.98924255,40.77114868
2016/3/1 18:19,-73.95874786,40.76563263
2016/3/1 18:19,-73.98900604,40.75842667
2016/3/1 18:19,-73.96347809,40.80353546
2016/3/1 18:19,-73.97345734,40.75803375
2016/3/1 18:19,-73.98234558,40.76295471
2016/3/1 18:19,-74.01191711,40.71507645
2016/3/1 18:19,-74.01402283,40.7153511
2016/3/1 18:19,-73.99755096,40.7565918
2016/3/1 18:19,-73.97133636,40.75655746
2016/3/1 18:19,-73.98392487,40.77970123
2016/3/1 18:19,-73.9589386,40.81335831
2016/3/1 18:19,-73.95587921,40.71757126
2016/3/1 18:19,-74.00244904,40.74468613
2016/3/1 18:19,-73.9932785,40.75875092
2016/3/1 18:19,-73.98246002,40.74811554
2016/3/1 18:19,-73.99616241,40.72356033
2016/3/1 18:19,-74.00653839,40.71123123
2016/3/1 18:19,-73.96102142,40.76499939
2016/3/1 18:19,-73.99127197,40.74956894
2016/3/1 18:19,-73.98532867,40.72769165
2016/3/1 18:19,-73.99144745,40.74993896
2016/3/1 18:19,-73.97042847,40.75292969
2016/3/1 18:19,-73.98435974,40.72867966
2016/3/1 18:19,-73.97161102,40.7554512
2016/3/1 18:19,-74.00032043,40.73532867
2016/3/1 18:19,-74.00305176,40.74885559
2016/3/1 18:19,-73.99932098,40.73860168
2016/3/1 18:19,-73.99507141,40.74459076
2016/3/1 18:19,-73.98200226,40.76273346
2016/3/1 18:19,-73.99794769,40.6907692
2016/3/1 18:19,-73.96623993,40.79001617
2016/3/1 18:19,-73.97909546,40.75014114
2016/3/1 18:19,-73.97036743,40.76472092
2016/3/1 18:19,-73.97144318,40.75731659
2016/3/1 18:19,-73.97148132,40.79465485
2016/3/1 18:19,-73.97869873,40.76163483
2016/3/1 18:19,-73.96764374,40.75915146
2016/3/1 18:19,-73.99047852,40.73113632
2016/3/1 18:19,-73.95597839,40.76455307
2016/3/1 18:19,-73.97008514,40.74871826
2016/3/1 18:19,-73.99397278,40.74168015
2016/3/1 18:19,-73.96189117,40.77721024
2016/3/1 18:19,-74.00748444,40.74313354
2016/3/1 18:19,-74.00261688,40.720047
2016/3/1 18:19,-73.97470856,40.76221466
2016/3/1 18:19,-74.00017548,40.72380066
2016/3/1 18:19,-73.98571014,40.76740265
2016/3/1 18:19,-73.98212433,40.75094223
2016/3/1 18:19,-74.00276947,40.73080063
2016/3/1 18:19,-73.97078705,40.75761414
2016/3/1 18:19,-73.97421265,40.76179504
2016/3/1 18:19,-74.00048065,40.73205185
2016/3/1 18:19,-73.98152924,40.7519989
2016/3/1 18:19,-73.96585083,40.7579689
2016/3/1 18:19,-73.99357605,40.73518372
2016/3/1 18:19,-73.97830963,40.75213623
